0.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.610594490638611e-01 2.830572181218162e+06 3.830545125203942e+00 6.722251743600000e+02 3.107488381218162e+06 1.549625141358726e+06 6.000000000000000e+02 0.000000000000000e+00 0.000000000000000e+00 2.830572181218162e+06 3.830545125203942e+00 6.722251743600000e+02 3.107488381218162e+06 1.549625141358726e+06 6.000000000000000e+02 1.000000000000000e+00 1.126979360446262e+07 1.000000000000000e+00 1.126979360446262e+07 
1.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.608140399150445e-01 2.829572181218162e+06 3.834149420505631e+00 6.732584838172030e+02 3.106228065917647e+06 1.545352391612880e+06 5.994359695087920e+02 4.647574943148758e-32 2.227784681467544e-32 2.829572181218162e+06 3.834149420505631e+00 6.732584838172030e+02 3.106228065917647e+06 1.545352391612880e+06 5.994359695087920e+02 1.000000000000000e+00 1.117977979497432e+07 1.000000000000000e+00 1.117977979497432e+07 
2.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.605686400266714e-01 2.828572181218162e+06 3.837760368621649e+00 6.742901637208291e+02 3.104967760440053e+06 1.541098974988663e+06 5.988719603011122e+02 4.546866778148149e-32 1.110267144687682e-32 2.828572181218162e+06 3.837760368621649e+00 6.742901637208291e+02 3.104967760440053e+06 1.541098974988663e+06 5.988719603011122e+02 1.000000000000000e+00 1.109029542220879e+07 1.000000000000000e+00 1.109029542220879e+07 
3.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.603232494474035e-01 2.827572181218162e+06 3.841377987260071e+00 6.753202140460377e+02 3.103707464837001e+06 1.536864710652655e+06 5.983079724892385e+02 -1.610855157905885e-24 -4.090971181298168e-25 2.827572181218162e+06 3.841377987260071e+00 6.753202140460377e+02 3.103707464837001e+06 1.536864710652655e+06 5.983079724892385e+02 1.000000000000000e+00 1.100133754351912e+07 1.000000000000000e+00 1.100133754351912e+07 
4.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.600778682270257e-01 2.826572181218162e+06 3.845002294188466e+00 6.763486347683404e+02 3.102447179161297e+06 1.532649419077069e+06 5.977440061859458e+02 -2.021205540624817e-24 -5.191225803295316e-25 2.826572181218162e+06 3.845002294188466e+00 6.763486347683404e+02 3.102447179161297e+06 1.532649419077069e+06 5.977440061859458e+02 1.000000000000000e+00 1.091290324156181e+07 1.000000000000000e+00 1.091290324156181e+07 
5.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.598324964130072e-01 2.825572181218162e+06 3.848633307244628e+00 6.773754258665778e+02 3.101186903463295e+06 1.528452922022360e+06 5.971800615028762e+02 -1.805372098234282e-24 -5.151003407453193e-25 2.825572181218162e+06 3.848633307244628e+00 6.773754258665778e+02 3.101186903463295e+06 1.528452922022360e+06 5.971800615028762e+02 1.000000000000000e+00 1.082498962372176e+07 1.000000000000000e+00 1.082498962372176e+07 
6.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.595871340553551e-01 2.824572181218162e+06 3.852271044322086e+00 6.784005873187150e+02 3.099926637796039e+06 1.524275042550571e+06 5.966161385528417e+02 -1.656304684653813e-24 -4.299553849005192e-25 2.824572181218162e+06 3.852271044322086e+00 6.784005873187150e+02 3.099926637796039e+06 1.524275042550571e+06 5.966161385528417e+02 1.000000000000000e+00 1.073759382222199e+07 1.000000000000000e+00 1.073759382222199e+07 
7.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.593417812025881e-01 2.823572181218162e+06 3.855915523382649e+00 6.794241191053292e+02 3.098666382210994e+06 1.520115605005461e+06 5.960522374479124e+02 -1.244418188687408e-24 -3.474473115672992e-25 2.823572181218162e+06 3.855915523382649e+00 6.794241191053292e+02 3.098666382210994e+06 1.520115605005461e+06 5.960522374479124e+02 1.000000000000000e+00 1.065071299356391e+07 1.000000000000000e+00 1.065071299356391e+07 
8.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.590964379028872e-01 2.822572181218162e+06 3.859566762453189e+00 6.804460212086021e+02 3.097406136759270e+06 1.515974435012480e+06 5.954883582999663e+02 -1.141667918717965e-24 -2.958020977347085e-25 2.822572181218162e+06 3.859566762453189e+00 6.804460212086021e+02 3.097406136759270e+06 1.515974435012480e+06 5.954883582999663e+02 1.000000000000000e+00 1.056434431829786e+07 1.000000000000000e+00 1.056434431829786e+07 
9.000000000000000e+00 1.060740000000000e+06 1.000000000000000e+00 2.588511042056006e-01 2.821572181218162e+06 3.863224779621340e+00 6.814662936110384e+02 3.096145901493211e+06 1.511851359478909e+06 5.949245012213966e+02 -9.161352169789301e-25 -1.448295848322836e-25 2.821572181218162e+06 3.863224779621340e+00 6.814662936110384e+02 3.096145901493211e+06 1.511851359478909e+06 5.949245012213966e+02 1.000000000000000e+00 1.047848500092374e+07 1.000000000000000e+00 1.047848500092374e+07 
