0.000000000000000e+00 1.060740000000000e+05 5.000000000000000e-01 1.305297245319305e+00 2.858825531455620e+06 3.830545125203942e-01 6.722251743600000e+02 3.135741731455620e+06 1.553292470490813e+06 6.000000000000000e+02 0.000000000000000e+00 0.000000000000000e+00 2.858825531455620e+06 3.830545125203942e-01 6.722251743600000e+02 3.135741731455620e+06 1.553292470490813e+06 6.000000000000000e+02 1.000000000000000e+00 1.222445960446262e+07 1.000000000000000e+00 1.222445960446262e+07 
5.000000000000000e+00 1.060740000000000e+05 5.000000000000000e-01 1.304143840191692e+00 2.857912363692889e+06 3.833932883924754e-01 6.731965232754517e+02 3.134583871101877e+06 1.549234434146394e+06 5.994698195591843e+02 -1.454219522216303e-21 -2.991912275604301e-21 2.842180860834205e+06 3.893226479935902e-01 6.897087692728414e+02 3.114637836072361e+06 1.481886098356807e+06 5.903381419318938e+02 1.000000000000000e+00 1.213983033976134e+07 1.000000000000000e+00 1.075236127814620e+07 
1.000000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.303541783325336e+00 2.857435698127200e+06 3.835703626833893e-01 6.737029889541167e+02 3.133979480376107e+06 1.547123090324227e+06 5.991930748449493e+02 -1.167320963857809e-21 -2.024110958917259e-21 2.834239629078324e+06 3.923854048398306e-01 6.978820830848732e+02 3.104569817577268e+06 1.449619191492574e+06 5.857300171889726e+02 1.000000000000000e+00 1.209584116512103e+07 1.000000000000000e+00 1.010122242261361e+07 
1.500000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.302939733666337e+00 2.856959032561512e+06 3.837475985242127e-01 6.742090655668921e+02 3.133375091179363e+06 1.545016439076446e+06 5.989163334443095e+02 -1.833433242859697e-21 -3.337673771651467e-21 2.826652422935573e+06 3.953562963805808e-01 7.055900031605227e+02 3.094951113642666e+06 1.419761840205253e+06 5.813283577308047e+02 1.000000000000000e+00 1.205197888550194e+07 1.000000000000000e+00 9.508102951112039e+06 
2.000000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.302290763547179e+00 2.856445211872606e+06 3.839388305933276e-01 6.747541543782492e+02 3.132723592777622e+06 1.542750806016349e+06 5.986180243319562e+02 -1.551190517743617e-21 -9.140345768710956e-22 2.818837232970250e+06 3.984630843380083e-01 7.134263594427330e+02 3.085043895578525e+06 1.389923644860099e+06 5.767955483091528e+02 1.000000000000000e+00 1.200483925507623e+07 1.000000000000000e+00 8.925573079101341e+06 
2.500000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.301115124646284e+00 2.855514385307516e+06 3.842857408628295e-01 6.757404770883995e+02 3.131543356770983e+06 1.538660136160494e+06 5.980776238046146e+02 -2.630746206607499e-22 3.198707428742558e-21 2.805354134960742e+06 4.039371643561143e-01 7.267002201888578e+02 3.067952840643041e+06 1.340422424950291e+06 5.689781761707206e+02 1.000000000000000e+00 1.191981427492578e+07 1.000000000000000e+00 7.984968290884970e+06 
3.000000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.299939513690482e+00 2.854583558742426e+06 3.846332705647120e-01 6.767253156968947e+02 3.130363126692842e+06 1.534587037825002e+06 5.975372361274904e+02 1.288892671702625e-22 4.336907951615524e-21 2.793033547926116e+06 4.090701327465310e-01 7.385566679228657e+02 3.052336921061089e+06 1.297141796760536e+06 5.618381767314060e+02 1.000000000000000e+00 1.183526802541766e+07 1.000000000000000e+00 7.193075311062677e+06 
3.500000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.298763930905873e+00 2.853652732177336e+06 3.849814212709351e-01 6.777086701707046e+02 3.129182902591161e+06 1.530531353753484e+06 5.969968614034844e+02 -7.485425063229207e-22 4.322018700589570e-21 2.781767814624681e+06 4.138770062881852e-01 7.491698425051273e+02 3.038059383201802e+06 1.258996429231222e+06 5.553124996399625e+02 1.000000000000000e+00 1.175119797164300e+07 1.000000000000000e+00 6.522168163310532e+06 
4.000000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.297588376518166e+00 2.852721905612246e+06 3.853301945608560e-01 6.786905404733147e+02 3.128002684513826e+06 1.526492927828169e+06 5.964564997354706e+02 6.701891390827547e-22 7.926871810095664e-21 2.771459281986879e+06 4.183735580067939e-01 7.586902991506885e+02 3.024996184959998e+06 1.225150447793528e+06 5.493439634488814e+02 1.000000000000000e+00 1.166760160081010e+07 1.000000000000000e+00 5.950423716679426e+06 
4.500000000000000e+01 1.060740000000000e+05 5.000000000000000e-01 1.295447849891478e+00 2.851026937322691e+06 3.859668855201447e-01 6.804746540595863e+02 3.125853607781471e+06 1.519182945325233e+06 5.954725737402043e+02 -1.684194166130164e-21 6.758065604558236e-22 2.754266845309567e+06 4.260889783553688e-01 7.741636201677529e+02 3.003212351356109e+06 1.170651840582010e+06 5.393957800626978e+02 1.000000000000000e+00 1.151658380800175e+07 1.000000000000000e+00 5.080951255240049e+06 
